['vandalia field of dreams nfp', 'https://s3.amazonaws.com/irs-form-990/201601279349200535_public.xml']
['socorro field of dreams', 'https://s3.amazonaws.com/irs-form-990/201641209349100209_public.xml']
['maple city field of dreams', 'https://s3.amazonaws.com/irs-form-990/201621339349202827_public.xml']
['frankys field of dreams foundation inc', 'https://s3.amazonaws.com/irs-form-990/201621319349101612_public.xml']
['chris martin memorial field of dreams', 'https://s3.amazonaws.com/irs-form-990/201631349349200813_public.xml']
['baxter springs field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201600679349200510_public.xml']
['field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201621259349301107_public.xml']
['surface creek field of dreams', 'https://s3.amazonaws.com/irs-form-990/201601939349200320_public.xml']
['field of dreams trails park inc', 'https://s3.amazonaws.com/irs-form-990/201641799349300314_public.xml']
['field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201602259349302695_public.xml']

Looking for Growing Together in year 2016
['graceful growing together inc', 'https://s3.amazonaws.com/irs-form-990/201533169349200728_public.xml']
['growing together inc', 'https://s3.amazonaws.com/irs-form-990/201543289349300414_public.xml']
['creciendo unidos growing together', 'https://s3.amazonaws.com/irs-form-990/201600139349300990_public.xml']

Looking for Howard University in year 2016
['howard university medical alumni association inc', 'https://s3.amazonaws.com/irs-form-990/201611099349300721_public.xml']
['howard university', 'https://s3.amazonaws.com/irs-form-990/201621379349305317_public.xml']

Looking for KSS in year 2016
['digital distributed community archive dba clockss', 'https://s3.amazonaws.com/irs-form-990/201533159349301448_public.xml']
['leifur eiriksson foundation co university of virginia foundation', 'https://s3.amazonaws.com/irs-form-990/201512939349100101_public.xml']
['kansas school superintendents association kssa', 'https://s3.amazonaws.com/irs-form-990/201533219349300438_public.xml']
['american volkssport association inc', 'https://s3.amazonaws.com/irs-form-990/201601339349301000_public.xml']
['digital distributed community archive dba clockss', 'https://s3.amazonaws.com/irs-form-990/201621349349307422_public.xml']

Looking for Champions in year 2016
['champions for a cause', 'https://s3.amazonaws.com/irs-form-990/201522589349201117_public.xml']
['club champions league inc', 'https://s3.amazonaws.com/irs-form-990/201502879349300625_public.xml']
['champions-in-action', 'https://s3.amazonaws.com/irs-form-990/201503199349200335_public.xml']
['growing champions for life', 'https://s3.amazonaws.com/irs-form-990/201522559349200102_public.xml']
['healing place charity championship inc', 'https://s3.amazonaws.com/irs-form-990/201503209349301495_public.xml']
['champions united fc inc', 'https://s3.amazonaws.com/irs-form-990/201513209349312186_public.xml']
['champions of tomorrow foundation inc', 'https://s3.amazonaws.com/irs-form-990/201512589349301096_public.xml']
['classroom champions inc', 'https://s3.amazonaws.com/irs-form-990/201513149349303206_public.xml']
['texas state championship fiddlers frolics', 'https://s3.amazonaws.com/irs-form-990/201503169349200840_public.xml']
['home of champions assoc', 'https://s3.amazonaws.com/irs-form-990/201533109349200303_public.xml']
['champions in action inc', 'https://s3.amazonaws.com/irs-form-990/201503099349201050_public.xml']
['charity challenge of champions', 'https://s3.amazonaws.com/irs-form-990/201533209349311598_public.xml']
['youth champions sports association inc', 'https://s3.amazonaws.com/irs-form-990/201533209349207053_public.xml']
['athletes to champions inc', 'https://s3.amazonaws.com/irs-form-990/201533209349203413_public.xml']
['champions off the field', 'https://s3.amazonaws.com/irs-form-990/201503099349300815_public.xml']
['champions volunteer foundation', 'https://s3.amazonaws.com/irs-form-990/201523149349101077_public.xml']
['global village champions foundation inc', 'https://s3.amazonaws.com/irs-form-990/201543209349301144_public.xml']
['champions foundation', 'https://s3.amazonaws.com/irs-form-990/201533209349202643_public.xml']
['depace sports library and museum of champions inc', 'https://s3.amazonaws.com/irs-form-990/201543199349100714_public.xml']
['championship academy of distinction at hollywood inc', 'https://s3.amazonaws.com/irs-form-990/201513289349300226_public.xml']
['champions of hope mentorship prog', 'https://s3.amazonaws.com/irs-form-990/201543489349300924_public.xml']
['greater glens falls amateur athletic championship assoc inc', 'https://s3.amazonaws.com/irs-form-990/201523169349201362_public.xml']
['champions creek civic improvement association', 'https://s3.amazonaws.com/irs-form-990/201503209349302500_public.xml']
['polk county amateur golf championship inc', 'https://s3.amazonaws.com/irs-form-990/201503209349201005_public.xml']
['champions building champions inc', 'https://s3.amazonaws.com/irs-form-990/201513219349200341_public.xml']
['little peoples golf championships', 'https://s3.amazonaws.com/irs-form-990/201523039349300327_public.xml']
['champions college', 'https://s3.amazonaws.com/irs-form-990/201523179349306282_public.xml']
['equine champions for christ inc', 'https://s3.amazonaws.com/irs-form-990/201533159349101188_public.xml']
['players championship village inc', 'https://s3.amazonaws.com/irs-form-990/201533209349301688_public.xml']
['lumberjack world championships foundation inc', 'https://s3.amazonaws.com/irs-form-990/201640209349300834_public.xml']
['championship academy of distinction at davie inc', 'https://s3.amazonaws.com/irs-form-990/201543289349300724_public.xml']
['arcadia all-florida championship rodeo association', 'https://s3.amazonaws.com/irs-form-990/201600139349300140_public.xml']
['gwinnett championship foundation inc', 'https://s3.amazonaws.com/irs-form-990/201600279349300115_public.xml']
['bethany center for champions inc', 'https://s3.amazonaws.com/irs-form-990/201610489349200531_public.xml']
['champions of autism and adhd inc', 'https://s3.amazonaws.com/irs-form-990/201620449349200107_public.xml']
['san diego hall of champions', 'https://s3.amazonaws.com/irs-form-990/201630559349300913_public.xml']
['champions of caring connections inc', 'https://s3.amazonaws.com/irs-form-990/201630479349201313_public.xml']
['champions fm 1960 club', 'https://s3.amazonaws.com/irs-form-990/201610899349200541_public.xml']
['triangle champions track club', 'https://s3.amazonaws.com/irs-form-990/201630609349200133_public.xml']
['boca raton champions golf charities inc', 'https://s3.amazonaws.com/irs-form-990/201630609349300533_public.xml']
['chuckys champions inc', 'https://s3.amazonaws.com/irs-form-990/201600889349300400_public.xml']
['champions of honor inc', 'https://s3.amazonaws.com/irs-form-990/201600569349200605_public.xml']
['champions 4 her inc', 'https://s3.amazonaws.com/irs-form-990/201600849349200615_public.xml']
['junior tennis champions center inc', 'https://s3.amazonaws.com/irs-form-990/201611379349306146_public.xml']
['triangle champions track club', 'https://s3.amazonaws.com/irs-form-990/201620609349200622_public.xml']
['challenged champions equestrian center inc', 'https://s3.amazonaws.com/irs-form-990/201610369349200726_public.xml']
['cass county championship rodeo association inc', 'https://s3.amazonaws.com/irs-form-990/201630469349201218_public.xml']
['youth champions charity', 'https://s3.amazonaws.com/irs-form-990/201620679349300217_public.xml']
['champions special ministries inc co michael gromer', 'https://s3.amazonaws.com/irs-form-990/201620989349200522_public.xml']
['championship kart racing assoc inc', 'https://s3.amazonaws.com/irs-form-990/201611179349300031_public.xml']
['encompass championship charities', 'https://s3.amazonaws.com/irs-form-990/201621379349304672_public.xml']
['camp of champions', 'https://s3.amazonaws.com/irs-form-990/201611079349200616_public.xml']
['champions fm 1960 club', 'https://s3.amazonaws.com/irs-form-990/201610899349200621_public.xml']
['naia champions of character foundation co jim carr', 'https://s3.amazonaws.com/irs-form-990/201601349349306815_public.xml']
['camp of champions usa ltd', 'https://s3.amazonaws.com/irs-form-990/201601329349302990_public.xml']
['champions house foundation inc', 'https://s3.amazonaws.com/irs-form-990/201640419349200609_public.xml']
['piedmont triad charitable foundation dba wyndham championship', 'https://s3.amazonaws.com/irs-form-990/201611339349101656_public.xml']
['champions christian academy', 'https://s3.amazonaws.com/irs-form-990/201611309349301016_public.xml']
['champions of new hampshire farms co nhdamf', 'https://s3.amazonaws.com/irs-form-990/201601339349302650_public.xml']
['san diego hall of champions foundation', 'https://s3.amazonaws.com/irs-form-990/201630559349300143_public.xml']
['arizona college football championship foundation', 'https://s3.amazonaws.com/irs-form-990/201630429349300733_public.xml']
['charlies champions foundation', 'https://s3.amazonaws.com/irs-form-990/201631339349201108_public.xml']
['champions community improvement ass', 'https://s3.amazonaws.com/irs-form-990/201641309349300434_public.xml']
['charles barker champions for charity inc', 'https://s3.amazonaws.com/irs-form-990/201601349349300040_public.xml']
['champions medal foundation inc', 'https://s3.amazonaws.com/irs-form-990/201631479349200328_public.xml']
['champions of racial equality in arts theatre and education inc', 'https://s3.amazonaws.com/irs-form-990/201631469349300023_public.xml']
['north east offroad championship series inc', 'https://s3.amazonaws.com/irs-form-990/201641329349201344_public.xml']
['champions made from adversity inc', 'https://s3.amazonaws.com/irs-form-990/201630859349200003_public.xml']
['champions for christ foundation inc', 'https://s3.amazonaws.com/irs-form-990/201621349349102042_public.xml']
['south florida tournament of champions inc', 'https://s3.amazonaws.com/irs-form-990/201631379349202053_public.xml']
['ring of champions inc', 'https://s3.amazonaws.com/irs-form-990/201611539349200231_public.xml']
['youth champions sports association inc', 'https://s3.amazonaws.com/irs-form-990/201611359349201351_public.xml']
['faldo trust for tomorrows champions', 'https://s3.amazonaws.com/irs-form-990/201601389349200215_public.xml']
['committee for the california womens amateur championships inc', 'https://s3.amazonaws.com/irs-form-990/201640479349201109_public.xml']
['grand master fiddler championship inc', 'https://s3.amazonaws.com/irs-form-990/201621559349200767_public.xml']
['champions soccer league', 'https://s3.amazonaws.com/irs-form-990/201641269349201489_public.xml']
['world championship musky classic inc', 'https://s3.amazonaws.com/irs-form-990/201641289349200509_public.xml']
['purple champions club', 'https://s3.amazonaws.com/irs-form-990/201601379349200425_public.xml']
['division 1 football championship subdivision athletic directors association', 'https://s3.amazonaws.com/irs-form-990/201611339349200306_public.xml']
['champions gateway group inc', 'https://s3.amazonaws.com/irs-form-990/201601619349300735_public.xml']
['champions for education inc', 'https://s3.amazonaws.com/irs-form-990/201601979349301165_public.xml']
['champions of discovery', 'https://s3.amazonaws.com/irs-form-990/201611339349102586_public.xml']
['masters champions', 'https://s3.amazonaws.com/irs-form-990/201601679349200530_public.xml']
['championship hearts foundation', 'https://s3.amazonaws.com/irs-form-990/201641379349304059_public.xml']
['champions united fc inc', 'https://s3.amazonaws.com/irs-form-990/201612289349203751_public.xml']
['soccer champions youth league', 'https://s3.amazonaws.com/irs-form-990/201601729349200765_public.xml']
['national championship barbecue cookoff ncbc inc', 'https://s3.amazonaws.com/irs-form-990/201642099349200104_public.xml']
['smith county champions for children inc', 'https://s3.amazonaws.com/irs-form-990/201612219349300121_public.xml']
['champions in action inc', 'https://s3.amazonaws.com/irs-form-990/201622159349200447_public.xml']
['champions for children inc', 'https://s3.amazonaws.com/irs-form-990/201632089349300733_public.xml']
['junior champions foundation', 'https://s3.amazonaws.com/irs-form-990/201632089349301223_public.xml']
['world sailfish championship charitable foundation inc', 'https://s3.amazonaws.com/irs-form-990/201632219349200778_public.xml']
['champions off the field', 'https://s3.amazonaws.com/irs-form-990/201641979349301099_public.xml']
['champions community foundation inc', 'https://s3.amazonaws.com/irs-form-990/201602219349300520_public.xml']
['new england equitation championshipsinc co robert crawford', 'https://s3.amazonaws.com/irs-form-990/201641799349300619_public.xml']
['albuquerque balloon championship inc', 'https://s3.amazonaws.com/irs-form-990/201642289349201579_public.xml']
['us championship rodeo foundation', 'https://s3.amazonaws.com/irs-form-990/201632289349203173_public.xml']
['collegiate championship committee of greater springfield inc', 'https://s3.amazonaws.com/irs-form-990/201632249349201518_public.xml']
['womens all-american tennis championships', 'https://s3.amazonaws.com/irs-form-990/201632109349200908_public.xml']
['champions college', 'https://s3.amazonaws.com/irs-form-990/201621379349305012_public.xml']
['equine champions for christ inc', 'https://s3.amazonaws.com/irs-form-990/201642169349100229_public.xml']

Looking for Community Services Foundation in year 2016
['community services foundation of maryland inc', 'https://s3.amazonaws.com/irs-form-990/201533209349302523_public.xml']
['richmond community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201503179349307870_public.xml']
['bethel community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201513179349308941_public.xml']
['fairfield host lions community services foundation', 'https://s3.amazonaws.com/irs-form-990/201532899349200903_public.xml']
['community services foundation', 'https://s3.amazonaws.com/irs-form-990/201533149349300413_public.xml']
['whittier community services foundation', 'https://s3.amazonaws.com/irs-form-990/201503069349201310_public.xml']
['community services foundation', 'https://s3.amazonaws.com/irs-form-990/201640279349300604_public.xml']
['peak community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201610399349300906_public.xml']
['ramsey community services foundation', 'https://s3.amazonaws.com/irs-form-990/201542589349100624_public.xml']
['catholic community services foundation', 'https://s3.amazonaws.com/irs-form-990/201601339349305840_public.xml']
['selfhelp community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201621349349307502_public.xml']
['suisun city community services foundation', 'https://s3.amazonaws.com/irs-form-990/201601279349200870_public.xml']
['catholic community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201611379349303011_public.xml']
['gateway community services foundation', 'https://s3.amazonaws.com/irs-form-990/201630439349302198_public.xml']
['ramsey community services foundation', 'https://s3.amazonaws.com/irs-form-990/201621049349100412_public.xml']
['villa park community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201620879349200602_public.xml']
['kiwanis club of cleveland youth and community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201641029349200029_public.xml']
['st johns community services foundation', 'https://s3.amazonaws.com/irs-form-990/201612449349301161_public.xml']

Looking for Techbridge in year 2016
['techbridge inc', 'https://s3.amazonaws.com/irs-form-990/201513209349309531_public.xml']
['techbridge girls', 'https://s3.amazonaws.com/irs-form-990/201601329349303725_public.xml']

Looking for After-School All-Stars in year 2015
['greater las vegas after-school all-stars', 'https://s3.amazonaws.com/irs-form-990/201500639349300855_public.xml']
['south florida after-school all-stars inc', 'https://s3.amazonaws.com/irs-form-990/201521489349300532_public.xml']
['greater san diego after-school all-stars', 'https://s3.amazonaws.com/irs-form-990/201501269349300515_public.xml']
['after-school all-stars los angeles', 'https://s3.amazonaws.com/irs-form-990/201521289349301122_public.xml']
['greater san antonio after-school all-stars', 'https://s3.amazonaws.com/irs-form-990/201521349349305822_public.xml']

Looking for Springboard in year 2015
['springboard for the arts', 'https://s3.amazonaws.com/irs-form-990/201510379349300321_public.xml']
['springboard collaborative co alejandro gac-artigas', 'https://s3.amazonaws.com/irs-form-990/201540989349300214_public.xml']
['springboard center', 'https://s3.amazonaws.com/irs-form-990/201521279349300547_public.xml']
['springboard kitchens', 'https://s3.amazonaws.com/irs-form-990/201541349349303144_public.xml']
['springboard 2000 enterprises inc', 'https://s3.amazonaws.com/irs-form-990/201522179349300427_public.xml']
['springboard nonprofit consumer credit management inc', 'https://s3.amazonaws.com/irs-form-990/201522269349302902_public.xml']

Looking for Learning Tree in year 2015
['learning tree and educational', 'https://s3.amazonaws.com/irs-form-990/201540319349300114_public.xml']
['learning tree', 'https://s3.amazonaws.com/irs-form-990/201540419349300044_public.xml']
['center for learning tree institute', 'https://s3.amazonaws.com/irs-form-990/201511289349301221_public.xml']
['new hampshire project learning tree', 'https://s3.amazonaws.com/irs-form-990/201512269349201346_public.xml']
['learning tree nursery inc', 'https://s3.amazonaws.com/irs-form-990/201502469349300010_public.xml']
['waynesboro area learning tree inc', 'https://s3.amazonaws.com/irs-form-990/201521349349200642_public.xml']

Looking for Girls on the Run in year 2015
['girls on the run of se michigan', 'https://s3.amazonaws.com/irs-form-990/201522389349300632_public.xml']
['girls on the run serving greater kansas city', 'https://s3.amazonaws.com/irs-form-990/201510429349301956_public.xml']
['girls on the run philadelphia', 'https://s3.amazonaws.com/irs-form-990/201510379349200126_public.xml']
['girls on the run of louisville inc', 'https://s3.amazonaws.com/irs-form-990/201510449349200201_public.xml']
['girls on the run of northeast wisconsin inc', 'https://s3.amazonaws.com/irs-form-990/201500479349201155_public.xml']
['girls on the run of st louis', 'https://s3.amazonaws.com/irs-form-990/201531049349301273_public.xml']
['girls on the run of dane county inc', 'https://s3.amazonaws.com/irs-form-990/201521259349301242_public.xml']
['girls on the run international', 'https://s3.amazonaws.com/irs-form-990/201501279349300515_public.xml']
['girls on the run of greater knoxville attn kelly eldridge', 'https://s3.amazonaws.com/irs-form-990/201521769349200502_public.xml']
['girls on the run rhode island', 'https://s3.amazonaws.com/irs-form-990/201521339349203247_public.xml']
['girls on the run of central virginia inc', 'https://s3.amazonaws.com/irs-form-990/201510569349200721_public.xml']
['girls on the run of volusia', 'https://s3.amazonaws.com/irs-form-990/201511349349201731_public.xml']
['girls on the run', 'https://s3.amazonaws.com/irs-form-990/201540639349200724_public.xml']
['girls on the run of bluff country', 'https://s3.amazonaws.com/irs-form-990/201540629349200014_public.xml']
['girls on the run of silicon valley inc', 'https://s3.amazonaws.com/irs-form-990/201531339349303873_public.xml']
['girls on the run of los angeles county', 'https://s3.amazonaws.com/irs-form-990/201541349349308949_public.xml']
['girls on the run of central michigan', 'https://s3.amazonaws.com/irs-form-990/201541359349200534_public.xml']
['girls on the run of vermont inc', 'https://s3.amazonaws.com/irs-form-990/201501489349300425_public.xml']
['girls on the run of butte county', 'https://s3.amazonaws.com/irs-form-990/201502159349200405_public.xml']
['girls on the run of the big bend i', 'https://s3.amazonaws.com/irs-form-990/201522229349200832_public.xml']
['girls on the run of northeast tn inc', 'https://s3.amazonaws.com/irs-form-990/201502719349300500_public.xml']
['girls on the run of stark county', 'https://s3.amazonaws.com/irs-form-990/201512449349200306_public.xml']
['girls on the run of southwest missouri', 'https://s3.amazonaws.com/irs-form-990/201542529349300019_public.xml']
['girls on the run nashville', 'https://s3.amazonaws.com/irs-form-990/201532319349200013_public.xml']
['girls on the run of denver', 'https://s3.amazonaws.com/irs-form-990/201542379349300709_public.xml']
['girls on the run of the wood river valley inc', 'https://s3.amazonaws.com/irs-form-990/201522379349200652_public.xml']
['girls on the run hudson valley inc', 'https://s3.amazonaws.com/irs-form-990/201522249349200137_public.xml']
['girls on the run of san diego', 'https://s3.amazonaws.com/irs-form-990/201530489349302358_public.xml']
['girls on the run of franklin county', 'https://s3.amazonaws.com/irs-form-990/201501319349302360_public.xml']
['girls on the run of southern oklahoma inc', 'https://s3.amazonaws.com/irs-form-990/201501619349300040_public.xml']
['girls on the run of greater sacramento inc', 'https://s3.amazonaws.com/irs-form-990/201512229349201506_public.xml']
['girls on the run salt lake co heidi moreton', 'https://s3.amazonaws.com/irs-form-990/201530659349300508_public.xml']
['girls on the run forsyth inc', 'https://s3.amazonaws.com/irs-form-990/201521469349200357_public.xml']
['girls on the run-dc inc', 'https://s3.amazonaws.com/irs-form-990/201522729349301112_public.xml']
['capital area girls on the run', 'https://s3.amazonaws.com/irs-form-990/201530309349200503_public.xml']
['girls on the run of dayton', 'https://s3.amazonaws.com/irs-form-990/201520489349200527_public.xml']
['girls on the run of central ny ltd', 'https://s3.amazonaws.com/irs-form-990/201541339349201524_public.xml']

Looking for Youth Leadership Foundation in year 2015
['laird youth leadership foundation inc', 'https://s3.amazonaws.com/irs-form-990/201521329349101762_public.xml']
['la buena vida youth leadership foundation', 'https://s3.amazonaws.com/irs-form-990/201532189349301288_public.xml']
['youth leadership foundation inc', 'https://s3.amazonaws.com/irs-form-990/201532269349303893_public.xml']
['hugh obrian youth leadership foundation', 'https://s3.amazonaws.com/irs-form-990/201510839349200606_public.xml']
['la buena vida youth leadership foundation', 'https://s3.amazonaws.com/irs-form-990/201531769349300818_public.xml']

Looking for Beacon House in year 2015
['beacon house inc', 'https://s3.amazonaws.com/irs-form-990/201501339349203260_public.xml']
['united veterans beacon house inc', 'https://s3.amazonaws.com/irs-form-990/201541879349300729_public.xml']
['beacon house community ministry inc', 'https://s3.amazonaws.com/irs-form-990/201531839349300218_public.xml']

Looking for City Gate in year 2015
['city gate inc', 'https://s3.amazonaws.com/irs-form-990/201510599349300316_public.xml']
['city gates ministries', 'https://s3.amazonaws.com/irs-form-990/201511389349200706_public.xml']
['city gate', 'https://s3.amazonaws.com/irs-form-990/201531479349200728_public.xml']

Looking for Common Threads in year 2015
['common threads family resource center ltd', 'https://s3.amazonaws.com/irs-form-990/201540139349300019_public.xml']
['common threads farm', 'https://s3.amazonaws.com/irs-form-990/201502299349202745_public.xml']

Looking for Field of Dreams in year 2015
['brevard county field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201522389349300212_public.xml']
['field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201500149349300735_public.xml']
['south jersey field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201500149349300900_public.xml']
['sonoma valley field of dreams', 'https://s3.amazonaws.com/irs-form-990/201530329349200153_public.xml']
['robert scott hall field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201500909349200415_public.xml']
['field of dreams trails park inc', 'https://s3.amazonaws.com/irs-form-990/201510509349300016_public.xml']
['socorro field of dreams', 'https://s3.amazonaws.com/irs-form-990/201501279349101760_public.xml']
['boston field of dreams', 'https://s3.amazonaws.com/irs-form-990/201510989349200606_public.xml']
['vandalia field of dreams nfp', 'https://s3.amazonaws.com/irs-form-990/201521339349202552_public.xml']
['field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201521349349305677_public.xml']
['chris martin memorial field of dreams', 'https://s3.amazonaws.com/irs-form-990/201521349349205077_public.xml']
['baxter springs field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201531319349202458_public.xml']
['field of dreams inc', 'https://s3.amazonaws.com/irs-form-990/201531339349300623_public.xml']
['maple city field of dreams', 'https://s3.amazonaws.com/irs-form-990/201521289349200242_public.xml']
['frankys field of dreams foundation inc', 'https://s3.amazonaws.com/irs-form-990/201511259349100811_public.xml']

Looking for Future Project in year 2015
['future project inc', 'https://s3.amazonaws.com/irs-form-990/201531289349301523_public.xml']
['better future project inc', 'https://s3.amazonaws.com/irs-form-990/201542519349300114_public.xml']

Looking for Howard University in year 2015
['howard university medical alumni association inc', 'https://s3.amazonaws.com/irs-form-990/201531339349305168_public.xml']
['howard university public charter middle school of mathematics and science', 'https://s3.amazonaws.com/irs-form-990/201501349349309175_public.xml']
['howard university', 'https://s3.amazonaws.com/irs-form-990/201531359349302598_public.xml']

Looking for Champions in year 2015
['louisiana high school championship rodeo', 'https://s3.amazonaws.com/irs-form-990/201520129349300807_public.xml']
['lumberjack world championships foundation inc', 'https://s3.amazonaws.com/irs-form-990/201520209349300312_public.xml']
['smith county champions for children inc', 'https://s3.amazonaws.com/irs-form-990/201510269349300306_public.xml']
['arizona college football championship foundation', 'https://s3.amazonaws.com/irs-form-990/201510349349300521_public.xml']
['championship drivers assoc charities inc', 'https://s3.amazonaws.com/irs-form-990/201500439349200620_public.xml']
['champions fm 1960 club', 'https://s3.amazonaws.com/irs-form-990/201510759349200526_public.xml']
['youth champions charity', 'https://s3.amazonaws.com/irs-form-990/201510919349300246_public.xml']
['champions of new hampshire farms', 'https://s3.amazonaws.com/irs-form-990/201521279349301037_public.xml']
['champions for christ foundation inc', 'https://s3.amazonaws.com/irs-form-990/201521279349100232_public.xml']
['charity for champions inc', 'https://s3.amazonaws.com/irs-form-990/201511279349301816_public.xml']
['champions house foundation inc', 'https://s3.amazonaws.com/irs-form-990/201511279349201231_public.xml']
['masters champions', 'https://s3.amazonaws.com/irs-form-990/201511259349200021_public.xml']
['purple champions club', 'https://s3.amazonaws.com/irs-form-990/201531279349201463_public.xml']
['ring of champions inc', 'https://s3.amazonaws.com/irs-form-990/201531609349200323_public.xml']
['champions community improvement ass', 'https://s3.amazonaws.com/irs-form-990/201531279349301053_public.xml']
['chuckys champions inc', 'https://s3.amazonaws.com/irs-form-990/201510569349300001_public.xml']
['champions of hope mentorship prog', 'https://s3.amazonaws.com/irs-form-990/201521349349306542_public.xml']
['committee for the california womens amateur championships inc', 'https://s3.amazonaws.com/irs-form-990/201530569349200428_public.xml']
['camp of champions usa ltd', 'https://s3.amazonaws.com/irs-form-990/201501849349300700_public.xml']
['champions special ministries inc', 'https://s3.amazonaws.com/irs-form-990/201511009349200206_public.xml']
['san diego hall of champions', 'https://s3.amazonaws.com/irs-form-990/201541349349307604_public.xml']
['championship foundation inc', 'https://s3.amazonaws.com/irs-form-990/201501349349200615_public.xml']
['champions for education inc', 'https://s3.amazonaws.com/irs-form-990/201531969349300113_public.xml']
['missouri state corn husking championship', 'https://s3.amazonaws.com/irs-form-990/201531339349200703_public.xml']
['albuquerque balloon championship inc', 'https://s3.amazonaws.com/irs-form-990/201531339349202713_public.xml']
['center for champions', 'https://s3.amazonaws.com/irs-form-990/201521349349201052_public.xml']
['champions of racial equality in arts theatre and education inc', 'https://s3.amazonaws.com/irs-form-990/201541069349200704_public.xml']
['grand master fiddler championship inc', 'https://s3.amazonaws.com/irs-form-990/201522059349200207_public.xml']
['champions professional indoor football league', 'https://s3.amazonaws.com/irs-form-990/201501129349300730_public.xml']
['champions recovery alternative programs inc', 'https://s3.amazonaws.com/irs-form-990/201511829349300231_public.xml']
['gwinnett championship foundation inc', 'https://s3.amazonaws.com/irs-form-990/201521359349307317_public.xml']
['champions of discovery', 'https://s3.amazonaws.com/irs-form-990/201541539349100414_public.xml']
['north east offroad championship series inc', 'https://s3.amazonaws.com/irs-form-990/201541839349300304_public.xml']
['naia champions of character foundation', 'https://s3.amazonaws.com/irs-form-990/201521359349301122_public.xml']
['collegiate championship committee of greater springfield inc', 'https://s3.amazonaws.com/irs-form-990/201502259349201125_public.xml']
['championship hearts foundation', 'https://s3.amazonaws.com/irs-form-990/201512299349302316_public.xml']
['us championship rodeo foundation', 'https://s3.amazonaws.com/irs-form-990/201532259349201598_public.xml']
['ocean champions', 'https://s3.amazonaws.com/irs-form-990/201512269349302936_public.xml']
['new england equitation championshipsinc ', 'https://s3.amazonaws.com/irs-form-990/201542519349300364_public.xml']
['champions for kids', 'https://s3.amazonaws.com/irs-form-990/201522719349300807_public.xml']
['championship basketball inc', 'https://s3.amazonaws.com/irs-form-990/201512339349200401_public.xml']
['champions recovery alternative programs inc', 'https://s3.amazonaws.com/irs-form-990/201522199349301012_public.xml']
['world championship musky classic inc', 'https://s3.amazonaws.com/irs-form-990/201511269349201286_public.xml']
['champions for tomorrow inc co susan avery', 'https://s3.amazonaws.com/irs-form-990/201511949349200921_public.xml']
['champions of honor inc', 'https://s3.amazonaws.com/irs-form-990/201520899349200712_public.xml']
['champions gateway group inc', 'https://s3.amazonaws.com/irs-form-990/201531479349300738_public.xml']
['charles barker champions for charity inc', 'https://s3.amazonaws.com/irs-form-990/201531419349300118_public.xml']
['world sailfish championship charitable foundation inc', 'https://s3.amazonaws.com/irs-form-990/201502739349200005_public.xml']
['arcadia all-florida championship rodeo association', 'https://s3.amazonaws.com/irs-form-990/201511009349300321_public.xml']
['south florida tournament of champions inc', 'https://s3.amazonaws.com/irs-form-990/201511349349203966_public.xml']
['national championship barbecue cookoff ncbc inc', 'https://s3.amazonaws.com/irs-form-990/201512159349200861_public.xml']
['champions of wayne inc', 'https://s3.amazonaws.com/irs-form-990/201532269349301018_public.xml']
['junior tennis champions center inc', 'https://s3.amazonaws.com/irs-form-990/201531359349302238_public.xml']
['champions made from adversity inc', 'https://s3.amazonaws.com/irs-form-990/201532229349200003_public.xml']
['champions medal foundation inc', 'https://s3.amazonaws.com/irs-form-990/201531569349200008_public.xml']
['health champions co bruce konheim', 'https://s3.amazonaws.com/irs-form-990/201542299349304194_public.xml']
['challenged champions equestrian center inc', 'https://s3.amazonaws.com/irs-form-990/201540369349200019_public.xml']
['junior champions foundation', 'https://s3.amazonaws.com/irs-form-990/201540379349200319_public.xml']
['division 1 football championship subdivision athletic directors association', 'https://s3.amazonaws.com/irs-form-990/201541209349200124_public.xml']

Looking for Community Services Foundation in year 2015
['peak community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201510099349301001_public.xml']
['selfhelp community services foundationinc', 'https://s3.amazonaws.com/irs-form-990/201501289349300415_public.xml']
['villa park community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201500539349200155_public.xml']
['catholic community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201531349349305638_public.xml']
['kiwanis club of cleveland youth and community services foundation inc', 'https://s3.amazonaws.com/irs-form-990/201541019349200404_public.xml']
